year,quarter,speaker,sentence,financial_terms,is_citi_member,Mentions Capital Adequacy & Buffers,Capital Adequacy & Buffers phrase,Mentions Liquidity,Liquidity phrase,Mentions Credit Risk & Loan Quality,Credit Risk & Loan Quality phrase,Mentions Stress Testing & Scenario Planning,Stress Testing & Scenario Planning phrase,Mentions Supervisory & Regulatory References,Supervisory & Regulatory References phrase,Mentions Regulators,Regulators phrase,Mentions Frameworks,Frameworks phrase,Mentions Internal Metrics,Internal Metrics phrase
2021,Q4,Mark Mason,"We released over $900 million of ACL this quarter related to continued improvement in our economic outlook and portfolio quality, partially offset by volume growth.",million,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,This resulted in a net income decline of 42% and an RoTCE of 8%.,net income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Excluding the Asia divestitures impact, net income would have grown 44% and resulted in an RoTCE of 20%.",net income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As for the full year, GCB delivered $6 billion of net income on $27 billion of revenues with an RoTCE of 17%, and 22% excluding Asia divestiture impacts.","billion, net income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On slide 14, we show GCB revenues by product as well as key business drivers and metrics for the fourth quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Branded Cards revenues declined 3% year-over-year on higher payment rates and portfolio mix.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"We're seeing encouraging underlying drivers with new accounts up 43%, card sales volumes up 24%, and average loans up 3%.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"In fact, the fourth quarter acquisitions exceeded the same quarter in 2019 by 2%, the first quarter to do so since the onset of the pandemic.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Retail Services revenues declined 10% year-over-year driven by a 2% decline in Net Interest Income due to elevated payment rates as well as by higher partner payments driven by improved credit performance.,net interest income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"But despite this, we are seeing positive underlying drivers with account acquisitions up 6% and spend up 16% on a year-over-year basis.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"While we're encouraged by these underlying drivers in both cards businesses, payment rates do remain stubbornly high, impacting our loan growth and revenue growth in both cards businesses.","loan growth, revenue",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Retail Banking revenues declined 6% year-over-year driven by lower deposit spreads as well as lower mortgage revenue.,revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"However, underlying drivers remain strong with deposits up 13%, Citigold household up 9%, and assets under management up 8% year-over-year as we continued to execute on our North America retail strategy with a focus on our Global Wealth unit.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Asia revenues declined 7% year-over-year largely driven by rate headwinds and higher payment rates.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Performance in the wealth hubs exceeded that of the overall region with deposit growth of 12%, AUM growth of 13%, and 16% growth in Citigold and CPC clients.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Latin America revenues declined 3% year-over-year mainly due to lower loan volumes in both retail and cards.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"On slide 15, we show results for Corporate/Other for the fourth quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Revenues increased year-over year largely driven by higher net revenue from the investment portfolio.,revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Expenses are down year-over-year largely due to the wind-down of legacy assets.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,Cost of credit was benign.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As part of our strategy refresh, our goal is to be as simple and transparent as possible, and I hope you like the new earnings presentation and we will continue to evolve it going forward.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"And with that, Jane and I would be happy to take your questions.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,"Question And Answer
Operator",Your first question is from the line of John McDonald with Autonomous Research.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,John Mcdonald,"Mark, thanks for all the detail there, and Jane for the strategic update.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,John Mcdonald,"Mark, I wanted to ask if you could just go over the restatement of the Net Interest Income sensitivity.",net interest income,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,John Mcdonald,Just want to make sure we caught that.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,John Mcdonald,"What's the difference that's driving the new presentation there, and just what are the key drivers for your Net Interest Income outlook this year?",net interest income,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,John Mcdonald,"You don't have to give a number, but kind of when you think about trading.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,John Mcdonald,"And then core NII and card growth, maybe some of the thoughts there.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Thank you, and good morning, John.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,So on slide 9 is where I kind of covered that.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"You'll recall, John, that historically, we have looked in our disclosure at a run-off balance sheet, and that obviously has deposits running off as they term out.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,It has loans running off as they mature.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Others take an approach where they look at a static balance sheet, and so we've run the analysis around assuming a static balance sheet and assuming 100 basis point parallel shift in a rising rate environment, obviously across all currencies.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,We obviously have a mix of US dollar and foreign currencies as well.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"And when we run that analysis now assuming the balance sheet is static, that is the deposit levels, loan levels, et cetera, that delivers three times more than what we disclosed in the Q in the third quarter.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,So that's the $2.5 billion to $3 billion of Net Interest Income.,"billion, net interest income",yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"So obviously retaining or assuming that the deposit levels stay the same allow us to generate more Net Interest Income, and that's a major driver in the number range or the range that I provided.",net interest income,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"In terms of the forward look, I'm not going to give you guidance as you mentioned, but I think there are a couple things that are important to keep in mind that we're looking at for 2022.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,One is the drivers that we mentioned earlier.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"So a lot of the underlying drivers in our franchise look very strong and are driving healthy fee revenue growth, and I would expect with an outlook for positive GDP that that's going to continue to play to our advantage in 2022.",revenue,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,The second thing I'd point out is the assumptions around interest rate hikes in 2022.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"As many as three or four, depending on the economist view that you listen to, and that obviously is going to play to our favor as well when you think about the number of accrual businesses that we have whether it's our TTS franchise or our Private Bank, et cetera, et cetera.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,So those are important factors that impact the top line and that we expect to help contribute to some growth coming out of 2022.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,I mentioned the loan growth on the Branded Cards portfolio.,loan growth,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"For cards, it's really going to be about payment rates and how they taper off, hopefully taper off.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"They've been stubbornly high through all of 2021, so hopefully we start to see some of that taper off and we get a little bit of growth in average interest-earning balances in the back half of the year, but those are important factors that need to play through into 2022.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,John Mcdonald,Great.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,John Mcdonald,"And then just as a follow-up, as you're managing capital, you mentioned you'll return to some level of buybacks this quarter.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,John Mcdonald,"And you've got a lot of capital that you expect to free up in transactions that haven't happened yet, so I guess how are you kind of thinking about that future capital as something that you'll deploy as you get it as part of your long-term thinking but you're not planning on using that throughout this year, I assume?",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"Yeah, so obviously, we look at capital planning with a, in the context of our strategy and our ability to actually deploy that capital, but to return as much excess capital as we can to our shareholders.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"And so as we think about the divestitures which are underway as that capital frees up, we're going to factor that into the capital plan for the year and the quarter and where we can, we're going to return that to shareholders.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,So a number of deals are scheduled to close in 2022.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mark Mason,"That will be part of our plan, and we'll be looking forward to taking those actions in the outer part of the year.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Operator,Your next question is from the line of Mike Mayo with Wells Fargo Securities.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mike Mayo,Thank you for the new presentation.,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mike Mayo,"But the biggest question that I and I think many investors have is, when all is said and done, who is Citigroup?",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mike Mayo,What's the most simple statement you can give on who and what Citigroup represents?,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Oh, I love that question.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,So I would say that our vision for Citi is to be the preeminent bank for institutions with cross-border needs.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"We'll be a leader in – global leader in wealth, a major player in consumer payments and lending in the home market, and that is Citi and our vision for it.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"It's a simpler firm, more focused, it's much better connected, it's certainly simpler to operate, characterized by a culture of excellence and accountability, and I think as I hope we've shown today one that should be easier for everybody to understand and fully aligned with our shareholders' interests.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mike Mayo,"And along those lines, you're freeing up, what, about $11 billion of capital now, and intentions, Mark, I always hear you say you're going to invest in the business, you're going to do supply for growth and then you're going to buy back stock, but in terms of a stock price that's this low, I mean, the stock price relative to the financial index is one of the all-time lows.",billion,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mike Mayo,Wouldn't you move buybacks up in the priority order?,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mike Mayo,Or what else can you do or say to show that shareholders matter?,,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mike Mayo,"Jane, I mean, you've done so much on the E side.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Mike Mayo,"You've certainly done a lot on the S side, but the G in ESG when it relates to shareholders, shareholders have been left back for so long, just seeing what else you might be able to do or say as it relates to recognizing shareholders and their desire to have a stock price that does better.",,no,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Our shareholders are an enormous priority for us, and, Mike, I know we need to make the bank for shareholderaligned and friendly, and we are doing so.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,So let me give you four examples.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Our strategy will generate, and we will return excess capital to shareholders, and as you say, given where the stock is trading, it makes buybacks highly attractive.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Second, we're taking the structural and strategic decisions to put the bank in the best position to drive shareholder value, and you can see, we're executing, and we are delivering with urgency and we're very driven to get the valuation in a far higher place than it is today.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"Third, we're changing many elements of the financial reporting so it's easier for our shareholders to understand the bank and we're going to be as transparent as possible so you can measure our progress and results, and I think the structure that Mark laid out and I gave the high-level on will make that job much easier.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,"And then finally, and a topic I know you've been quite vocal around, we are also making changes to compensation.",,yes,No,,No,,No,,No,,No,,No,,No,,No,
2021,Q4,Jane Fraser,So more of our senior business leaders will be on the PSUs for this coming year.,,yes,No,,No,,No,,No,,No,,No,,No,,No,
